source_dataset_year,postcode,suburb,suburb_key,region_label,property_type,series_window,series_granularity,date,rental_yield_ratio,rental_yield_percent,sales_count_house_source_csv,sales_count_apartment_source_csv,source_url
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,house,10y,yearly,2026-06-30,0.02585,2.585,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2016-06-30,0.0424,4.24,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2017-06-30,0.0374,3.74,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2018-06-30,0.03685,3.685,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2019-06-30,0.03905,3.905,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2020-06-30,0.0362,3.62,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2021-06-30,0.0323,3.23,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2022-06-30,0.03075,3.075,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2023-06-30,0.03975,3.975,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2024-06-30,0.03985,3.985,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2025-06-30,0.04045,4.045,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2016,Redfern,metropolitan-sydney:2016:REDFERN,Metropolitan Sydney,unit,10y,yearly,2026-06-30,0.04135,4.135,49,103,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2016-redfern
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2016-06-30,0.03395,3.395,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2017-06-30,0.03195,3.195,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2018-06-30,0.03325,3.325,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2019-06-30,0.03975,3.975,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2020-06-30,0.03355,3.355,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2021-06-30,0.03155,3.155,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2022-06-30,0.02705,2.705,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2023-06-30,0.0358,3.58,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2024-06-30,0.0348,3.48,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2025-06-30,0.0322,3.22,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,house,10y,yearly,2026-06-30,0.0351,3.51,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2016-06-30,0.0431,4.31,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2017-06-30,0.04245,4.245,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2018-06-30,0.04355,4.355,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2019-06-30,0.04395,4.395,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2020-06-30,0.0431,4.31,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2021-06-30,0.03515,3.515,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2022-06-30,0.0352,3.52,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2023-06-30,0.04885,4.885,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2024-06-30,0.05195,5.195,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2025-06-30,0.053,5.3,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2017,Waterloo,metropolitan-sydney:2017:WATERLOO,Metropolitan Sydney,unit,10y,yearly,2026-06-30,0.0556,5.56,12,180,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2017-waterloo
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2016-06-30,0.0313,3.13,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2017-06-30,0.02475,2.475,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2018-06-30,0.027,2.7,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2019-06-30,0.0293,2.93,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2020-06-30,0.0252,2.52,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2021-06-30,0.0246,2.46,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2022-06-30,0.02075,2.075,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2023-06-30,0.02705,2.705,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2024-06-30,0.027,2.7,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2025-06-30,0.02625,2.625,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,house,10y,yearly,2026-06-30,0.02575,2.575,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2016-06-30,0.04155,4.155,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2017-06-30,0.0419,4.19,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2018-06-30,0.04245,4.245,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2019-06-30,0.04605,4.605,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2020-06-30,0.0417,4.17,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2021-06-30,0.0361,3.61,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2022-06-30,0.0347,3.47,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2023-06-30,0.04615,4.615,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2024-06-30,0.05495,5.495,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2025-06-30,0.052,5.2,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Eastlakes,metropolitan-sydney:2018:EASTLAKES,Metropolitan Sydney,unit,10y,yearly,2026-06-30,0.0502,5.02,18,47,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-eastlakes
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2016-06-30,0.0273,2.73,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2017-06-30,0.0234,2.34,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2018-06-30,0.0253,2.53,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2019-06-30,0.0272,2.72,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2020-06-30,0.0251,2.51,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2021-06-30,0.023,2.3,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2022-06-30,0.0193,1.93,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2023-06-30,0.02525,2.525,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2024-06-30,0.02535,2.535,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2025-06-30,0.0227,2.27,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,house,10y,yearly,2026-06-30,0.0224,2.24,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2016-06-30,0.04275,4.275,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2017-06-30,0.04145,4.145,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2018-06-30,0.0423,4.23,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2019-06-30,0.04265,4.265,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2020-06-30,0.0425,4.25,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2021-06-30,0.03605,3.605,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2022-06-30,0.0362,3.62,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2023-06-30,0.0506,5.06,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2024-06-30,0.05375,5.375,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2025-06-30,0.0533,5.33,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2018,Rosebery,metropolitan-sydney:2018:ROSEBERY,Metropolitan Sydney,unit,10y,yearly,2026-06-30,0.0554,5.54,19,163,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2018-rosebery
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2016-06-30,0.03065,3.065,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2017-06-30,0.027,2.7,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2018-06-30,0.0292,2.92,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2019-06-30,0.0312,3.12,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2020-06-30,0.02705,2.705,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2021-06-30,0.02875,2.875,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2022-06-30,0.0227,2.27,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2023-06-30,0.02975,2.975,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2024-06-30,0.0293,2.93,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2025-06-30,0.02685,2.685,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,house,10y,yearly,2026-06-30,0.0286,2.86,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2016-06-30,0.04055,4.055,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2017-06-30,0.038,3.8,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2018-06-30,0.0381,3.81,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2019-06-30,0.0419,4.19,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2020-06-30,0.03905,3.905,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2021-06-30,0.036,3.6,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2022-06-30,0.0356,3.56,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2023-06-30,0.04445,4.445,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2024-06-30,0.04775,4.775,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2025-06-30,0.04695,4.695,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2019,Botany,metropolitan-sydney:2019:BOTANY,Metropolitan Sydney,unit,10y,yearly,2026-06-30,0.048,4.8,34,98,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2019-botany
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2016-06-30,0.03015,3.015,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2017-06-30,0.02755,2.755,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2018-06-30,0.02855,2.855,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2019-06-30,0.03155,3.155,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2020-06-30,0.027,2.7,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2021-06-30,0.0255,2.55,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2022-06-30,0.02195,2.195,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
2026,2020,Mascot,metropolitan-sydney:2020:MASCOT,Metropolitan Sydney,house,10y,yearly,2023-06-30,0.02805,2.805,55,238,https://www.yourinvestmentpropertymag.com.au/top-suburbs/nsw/2020-mascot
